BASIN,WELLNAME,LATITUDE,LONGITUDE
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,Mrs. D. Moritz,40.97627,-80.50409
Appalachian,Mrs. D. Moritz,40.98435,-80.51218
Appalachian,Ralph Mcginnis,41.12993,-79.72445
Appalachian,Ralph Mcginnis,41.11699,-79.73092
Appalachian,E.p. Gifford,40.74981,-80.01075
Appalachian,Verne Pervis,40.73849,-79.99943
Appalachian,R.s. Steeb,40.68273,-80.10983
Appalachian,R.s. Steeb,40.69405,-80.10659
Appalachian,Ritzert Bros.,40.93098,-79.83444
Appalachian,Ritzert Bros.,40.92127,-79.83444
Appalachian,E. Rogers,40.88892,-79.83444
Appalachian,W.j. Derr,40.9423,-79.88297
Appalachian,H. B. Kiser,40.93583,-79.89752
Appalachian,F.a. Cramer,40.8776,-79.77136
Appalachian,Eugene Geibel,40.83716,-79.80694
Appalachian,Eugene Geibel,40.91157,-79.74548
Appalachian,W.m. Ruby Estate,40.95039,-80.05604
Appalachian,Do.,40.93745,-80.06413
Appalachian,W.m. Ruby Estate,40.92451,-79.74062
Appalachian,R.w. Freese,40.69567,-79.89793
Appalachian,R.w. Freese,40.69805,-79.87973
Appalachian,Neil King,41.0442,-79.82474
Appalachian,Harvey Kline And Others,40.70938,-80.19029
Appalachian,George Dawson,40.57112,-80.49156
Appalachian,George Dawson,40.58244,-80.48347
Appalachian,Waverly Oil Works,40.42393,-80.18747
Appalachian,Waverly Oil Works,40.37217,-80.14541
Appalachian,Equitable Gas Company,40.41746,-80.14056
Appalachian,Waverly Oil Works,40.35923,-80.30069
Appalachian,Waverly Oil Works,40.33012,-80.24731
Appalachian,Washington Oil Company,40.17074,-80.40057
Appalachian,Washington Oil Company,40.16266,-80.37631
Appalachian,Peoples Natural Gas Company,40.30176,-79.45918
Appalachian,Peoples Natural Gas Company,40.17236,-79.42844
Appalachian,Peoples Natural Gas Company,40.17965,-79.43499
Appalachian,Manufactures Light & Heat,41.1793,-78.60232
Appalachian,New York State Natural Gas,41.07578,-78.71878
Appalachian,F.c. Deemer,41.16475,-78.61849
Appalachian,Britton And Others,41.9209,-80.45233
Appalachian,V.r. Stephens,42.03334,-80.01439
Appalachian,Prath Farm,42.07863,-80.08718
Appalachian,Worley Unit 1,40.63,-81.25
Appalachian,E Mclaughlin 2,39.79,-82.46
Appalachian,L M Gibson A-1,40.09,-81.64
Appalachian,Carl H Mathers 1,40.09,-81.63
Appalachian,Homer Armstrong 1,39.53,-82.36
Appalachian,Stephen A Keim 1,40.66,-81.68
Appalachian,F M Nowells 1,40.59,-81.98
Appalachian,R H Penick 7-a,40.05,-82.39
Appalachian,Kidd Hazel Et Al 1,40.22,-82.28
Appalachian,Felumlee Ralph 1,40.09,-82.23
Appalachian,Ralph Anderson 1,39.74,-81.64
Appalachian,Floyd R Hogue 2,40.14,-81.88
Appalachian,Kearns Unit 1,39.98,-82.04
Appalachian,Cecil Raynor 1,39.82,-81.57
Appalachian,Ohio Power-d Teters 1,39.76,-81.62
Appalachian,Marshall Devolid 2,39.81,-81.56
Appalachian,Tilden-ohio Powr Co 1,39.76,-81.67
Appalachian,Wherley-ridenour 1,40.39,-81.57
Appalachian,Louis Grouver 1,40.67,-82.01
Appalachian,H. R. Blackburn,37.4588,-82.45125
Appalachian,W. Blackburn,37.63535,-82.46731
Appalachian,S. H. Isaacs,37.27808,-82.75813
Appalachian,W. Blackburn,37.55697,-82.42102
Appalachian,W. Little,37.31925,-82.4662
Appalachian,H. K. Hall,37.28961,-82.75607
Appalachian,"Miller, Jacob P",37.52601,-82.48767
Appalachian,H. C. Scott,37.54651,-82.49789
Appalachian,C. J. Sipple,37.60529,-83.76832
Appalachian,J. A. Auxier,37.75859,-82.76283
Appalachian,"Hall, James",37.80772,-83.95441
Appalachian,A. Franklin,37.29442,-82.84873
Appalachian,"Little, E B",37.77992,-83.38235
Appalachian,T. Pinson,37.58346,-82.43217
Appalachian,R. Thompson,37.55908,-82.50608
Appalachian,D. Conley,37.61264,-82.88546
Appalachian,B. C. & T. R. May,37.67986,-82.77743
Appalachian,Smith Floyd,38.42545,-82.93392
Appalachian,G. Williamson,37.84474,-82.5839
Appalachian,M. Tackett,37.38893,-82.5528
Appalachian,B. C. & T. R. May,37.6778,-82.75998
Appalachian,W. Howard,37.59928,-82.90457
Appalachian,T. Thompson,37.61265,-82.46844
Appalachian,R. B. Fannin,38.04672,-83.06088
Appalachian,W. Williams,37.93658,-82.94971
Appalachian,J. Patton,38.45029,-82.73008
Appalachian,W. R. Prater,37.56209,-82.90523
Appalachian,W. R. Prater,37.56209,-82.90526
Appalachian,B. May,37.68302,-82.77501
Appalachian,A. J. Music,37.69721,-82.76309
Appalachian,B. May,37.68302,-82.77501
Appalachian,A. Vance,37.26416,-82.86492
Appalachian,M. Preston Heirs,37.80202,-82.77486
Appalachian,"Hughes, James",37.40203,-82.52032
Appalachian,"R. Butler, Owner",38.05572,-82.83096
Appalachian,"Hutchinson, John Heirs",38.02112,-83.08231
Appalachian,"Preston, M. Heirs",37.80201,-82.77485
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,"D.c. Rankin, No. 1",,
Appalachian,"Charles Hoffman Farm, No. 2",,
Appalachian,"Harlan Book Farm, No. 1",,
Appalachian,"No.2, Mary B. Heist Farm",,
Appalachian,"No.8, W. H. Cooper",,
Appalachian,"No.8, W. H. Cooper",,
Appalachian,Charles Kairser Farm,,
Appalachian,Mccarrier & Waid Mcgrath Farm,,
Appalachian,No. 1 David Bintz Farm,,
Appalachian,"No. 5, F. Mellotte Farm",,
Appalachian,"No. 1, Egger Bros. Farm",,
Appalachian,"No. 2, J.r. Scott Farm",,
Appalachian,"No. 1, Schroeder Heirs' Farm",,
Appalachian,"No. 2, Mancel Secrest Farm",,
Appalachian,A. Clause Farm No. 1,,
Appalachian,C.j. Clause Farm No. 4,,
Appalachian,J.r. Scott Farm No. 2,,
Appalachian,No. 1 Henry H. Moore Farm,,
Appalachian,No. 2 Gulie Farm,,
Appalachian,S.l. Murphy Farm No. 2,,
Appalachian,J.a. Adams No. 1,,
Appalachian,Taylor Heirs' Farm No. 4,,
Appalachian,Cyrus Step Farm,,
Appalachian,"Mrs. Henry Weish Farm, No. 1",,
Appalachian,"Mrs. Henry Weish Farm, No. 1",,
Appalachian,Peoples Natural Gas Company,40.17965,-79.43499
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,Titus #1,,
Appalachian,Nora Heck #1,40.95933,-83.41446
Appalachian,H.b. Cross #1,41.39594,-83.66133
Appalachian,H.b. Cross #1,41.39594,-83.66133
Appalachian,Bowling Green Natural Gas Co.,41.37831,-83.63634
Appalachian,Ohio Salt Co.,40.9684,-81.77671
Appalachian,Ohio Salt,40.96773,-81.96223
Appalachian,Howard Ogden,40.86158,-82.09119
Appalachian,Stone & Stone,,-82.43829
Appalachian,C.r. Rosser #1,,-82.46318
Appalachian,F.l. Ronshausen #1,,-82.52321
Appalachian,Gardner,40.2882,-81.45365
Appalachian,Young And Yant #1,40.64423,-81.35346
Appalachian,J.h. Weaver #1,40.56901,-81.37105
Appalachian,Hilt And Shields,40.53168,-81.43211
Appalachian,Harding,40.29525,-81.46779
Appalachian,Hughes,40.29479,-81.45822
Appalachian,L.c. Miller #1,41.3384,-81.49622
Appalachian,Roy C. Milner #1,40.93847,-81.54008
Appalachian,M. Thornton #1,41.0665,-81.61409
Appalachian,Burkhart,41.14663,-81.64455
Appalachian,Lotz,40.66308,-81.28601
Appalachian,L. And E. Fritz #1,40.87852,-81.36136
Appalachian,Hudy,40.73453,-81.26978
Appalachian,Perfection,40.78987,-81.28798
Appalachian,Berger,40.76779,-81.30448
Appalachian,Pustay,40.7924,-81.28525
Appalachian,J.c. Steiner #1,40.86811,-81.48849
Appalachian,Harry Bishop #1,41.1261,-82.97513
Appalachian,Chas. Zeigler,38.84267,-82.96563
Appalachian,Leah Clever #1,40.60462,-82.38868
Appalachian,W. Hines,40.76535,-82.40531
Appalachian,Louis Barlage #1,41.09545,-84.08943
Appalachian,W.j. Lynn #1,40.99944,-81.08699
Appalachian,Arimintrout #1,39.00096,-82.97464
Appalachian,R. Babst #1,39.03895,-82.80798
Appalachian,Isaac Brown #1,39.87524,-82.36177
Appalachian,Isaac Brown #1,39.87524,-82.36177
Appalachian,E. Brown,39.79814,-82.27907
Appalachian,Henry,39.64706,-82.14723
Appalachian,Wagner,39.62718,-82.28833
Appalachian,Goodlive,39.63803,-82.28381
Appalachian,Edward Wilkins #1,39.87639,-82.21102
Appalachian,Lola And Zelma Coulter #1,39.74655,-82.19571
Appalachian,Callie M. Dugan #1,39.74655,-82.19571
Appalachian,Bessie And Floyd Sims #3,39.68041,-82.06005
Appalachian,S.l. Murphy #2,39.88207,-81.4636
Appalachian,Mancel Secrest #2,39.86899,-81.45174
Appalachian,Henry Moore #1,39.82666,-81.33005
Appalachian,R.p. Gulic #2,39.80292,-81.36173
Appalachian,Teters,39.75746,-81.62212
Appalachian,E.r. Tilden,39.76199,-81.67034
Appalachian,Jack Sherman,39.78312,-81.61346
Appalachian,Marsh B-1,39.94693,-81.92077
Appalachian,Martha Myers #1,39.96954,-81.9421
Appalachian,Merry A-1,39.95314,-81.91414
Appalachian,Marsh A-1,39.94662,-81.91576
Appalachian,Berman,39.94754,-81.90857
Appalachian,Wilder,40.08085,-81.72757
Appalachian,Watson-bar,40.08084,-81.73557
Appalachian,Holman Heirs #3,40.1454,-82.17506
Appalachian,Boyer #5,40.00219,-82.19007
Appalachian,H.t. Caldwell,40.06199,-81.78059
Appalachian,R. Barr,40.04143,-81.75463
Appalachian,Brown,40.06899,-81.72246
Appalachian,Witt Or Atha #3,39.97412,-81.99527
Appalachian,Morningstar Brothers #1,39.78449,-81.99381
Appalachian,Chas. Levering #1,40.48714,-82.64792
Appalachian,David Bintz #1,39.82073,-81.23376
Appalachian,C.j. Clause #4,39.81934,-81.21894
Appalachian,Adolph H. Clause,39.83098,-81.14853
Appalachian,Schroeder Heirs #1,39.81821,-81.15921
Appalachian,Schroeder Heirs #1,39.81821,-81.15921
Appalachian,Egger Bros. #1,39.82993,-81.1569
Appalachian,F.k. Mellotte #5,39.86043,-81.09783
Appalachian,Fiel,39.57421,-80.99581
Appalachian,Taylor Heirs #4,39.73372,-81.44898
Appalachian,Jacob Krider #4,39.03119,-81.92736
Appalachian,Lydia Rowley #5 (kiggins #4),39.11765,-82.12358
Appalachian,Coal Ridge Salt Co.,39.03138,-82.0132
Appalachian,Coal Ridge Salt Co.,39.03138,-82.0132
Appalachian,Metzger,41.23275,-81.88954
Appalachian,Metzger,41.23127,-81.8923
Appalachian,W. Barton,41.18769,-81.99632
Appalachian,Emma F. Hutton #2,41.09977,-81.9514
Appalachian,J.a.holschue,41.03555,-82.11164
Appalachian,W.b. Hostetler #6,40.94411,-80.95029
Appalachian,L.c. Brown #1,40.68626,-83.16325
Appalachian,S.e. Feicht #3,40.9568,-80.71612
Appalachian,John Rising #1,41.20617,-82.01972
Appalachian,John Tomes,41.28924,-81.9581
Appalachian,M. Kolb #2,41.31574,-82.09747
Appalachian,Chas A. Huene,41.33393,-82.10587
Appalachian,Dan Haller #1,41.48428,-82.03936
Appalachian,Dittmer #1,,
Appalachian,Haller Farm #1,,
Appalachian,E.d. Dittmer #1,41.46429,-82.06305
Appalachian,John Burkhart #4,41.46429,-82.06305
Appalachian,Wolford,40.10474,-82.27925
Appalachian,Emmet E. Hoover #3,40.16125,-82.23436
Appalachian,Carl W. Fisher #2,39.98089,-82.20467
Appalachian,H.h. Sheppard,40.02646,-82.28255
Appalachian,Felumlee,40.09309,-82.2332
Appalachian,Hazel Kid Et Al.,40.22391,-82.27997
Appalachian,Edmund G. Williams,39.93854,-82.26457
Appalachian,B.l. Latham #2-a,39.94707,-82.26633
Appalachian,Ceramic Clay Co. #1,38.60955,-82.60564
Appalachian,Mary Martin #1,,
Appalachian,Diamond Alkali Co.,41.76038,-81.23337
Appalachian,Colopy,40.42706,-82.18813
Appalachian,Briar Hill Stone,40.39849,-82.20417
Appalachian,Conrad,40.39609,-82.22773
Appalachian,Amos Miller,40.41823,-82.21006
Appalachian,L.e. Rogers #2,40.46051,-82.24055
Appalachian,James Allen #1,40.3114,-82.23678
Appalachian,W.c. Workman #2,40.52284,-82.32054
Appalachian,Wayne Coal Co,40.4044,-80.7291
Appalachian,William R. Cole #1,39.0886,-82.56061
Appalachian,L. Haudenschild #1,40.61686,-82.18036
Appalachian,R.e. Hawkins #1,40.49252,-82.0966
Appalachian,Snyder,40.50787,-82.01338
Appalachian,Nowells,40.58954,-81.97516
Appalachian,Rauber,39.45621,-82.42076
Appalachian,"Evans, Wilson, Lehman",39.47345,-82.25466
Appalachian,John Daugherty,39.52726,-82.39021
Appalachian,R. Nihizer,39.56884,-82.45293
Appalachian,Cline And Benton #4,39.4487,-82.5711
Appalachian,Jacobs,39.87875,-81.60041
Appalachian,Gibson,40.09467,-81.64047
Appalachian,Pearl Fitzgerald #1,40.05779,-81.45837
Appalachian,Patterson,40.06546,-81.56633
Appalachian,W.c. Best #1,,
Appalachian,Emmet Brown #1,39.67248,-82.82398
Appalachian,Herman E. Vance #1,40.15054,-83.02887
Appalachian,Herman E. Vance #1,40.15054,-83.02887
Appalachian,Saelter #1,,
Appalachian,Krone #1,,
Appalachian,Krone #1,,
Appalachian,Schneider #1,,
Appalachian,Schneider #1,,
Appalachian,A. Smolin #1,41.35822,-81.7294
Appalachian,Green #3,,
Appalachian,Green #3,,
Appalachian,Harding #1,,
Appalachian,Union Salt Co.,41.51246,-81.67652
Appalachian,Chapman,40.43165,-82.14956
Appalachian,Elmer Clark #1,40.27634,-82.15727
Appalachian,C. Conkle #1,40.41957,-81.91179
Appalachian,Mccord Et. Al. #1,40.37986,-81.947
Appalachian,Charles Guthrie #1,40.43416,-81.96313
Appalachian,George Reamer #1,40.79107,-80.99934
Appalachian,Klopfenstein-cameron,40.87333,-81.05206
Appalachian,Worley,40.62883,-81.24573
Appalachian,Burkhart 1 & 2,40.63916,-81.25982
Appalachian,J.a. Adams #1,39.98974,-81.19608
Appalachian,Hocking-athens Coal Company #2,39.44727,-82.2785
Appalachian,Nelsonville Lumber Co. #1,39.45791,-82.22881
Appalachian,Schall #1,39.45648,-82.23811
Appalachian,A&g Potokar #1,41.6707,-80.83396
Appalachian,W. & E. Ferguson,41.68884,-80.81989
Appalachian,Mary Hamilton,41.69361,-80.73435
Appalachian,D-1,40.77927,-82.51892
Appalachian,S.v. Kraus #1,41.01737,-82.35616
Appalachian,S.v. Kraus #1,41.01737,-82.35616
Appalachian,Eshler/brown,40.99439,-80.95912
Appalachian,Charles Pryor #1,40.51006,-82.3394
Appalachian,Harvey Long #1,40.3442,-81.42576
Appalachian,R. Babst #1,39.03895,-82.80798
Appalachian,R. Babst #1,39.03895,-82.80798
Appalachian,R. Babst #1,39.03895,-82.80798
Appalachian,John Criswell #1,40.68787,-82.25221
Appalachian,1,38.59135,-82.82079
Appalachian,Franz-eichenberg Unit #1,41.53104,-81.47658
Appalachian,,,
Appalachian,Consol Lease,39.90174,-82.1226
Appalachian,Schultz,40.508,-82.07152
Appalachian,Miller,39.70299,-82.06141
Appalachian,Weaver,39.64459,-81.86475
Appalachian,Martin,39.56762,-81.86157
Appalachian,Ira Culler,40.8706,-82.16059
Appalachian,H.w.martin,40.89715,-82.29687
Appalachian,G.m. Harbaugh,40.96715,-82.13711
Appalachian,Wells,40.79087,-81.87007
Appalachian,Brownrigg,39.6179,-81.79239
Appalachian,1,39.48617,-84.35611
Appalachian,Brownrigg,39.6179,-81.79239
Appalachian,Consol Lease,39.90174,-82.1226
Appalachian,John Mason #1,40.08925,-81.63802
Appalachian,J.w. Mossholder #5,40.28035,-82.19125
Appalachian,J.r. Scott #2,39.84656,-81.07656
Appalachian,J.r. Scott #2,39.84656,-81.07656
Appalachian,K. Brunner,40.88568,-81.05473
Appalachian,Pieren,40.82622,-81.06097
Appalachian,"Gottardi-benner, 1-2",40.86375,-81.06553
Appalachian,Dean Holt,40.41075,-82.16281
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,Rorick-bennett,40.06569,-81.5766
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,"Portues Well 2 Near Coshocton, Ohio",40.24175,-81.85402
Appalachian,"Pew Well 2a Near Coshocton, Ohio",40.29258,-81.81486
Appalachian,Chester C. & Onie B. Pew Well 1,40.30063,-81.8143
Appalachian,Earl Campbell #2,39.68063,-81.97848
Appalachian,Charles V. Straights #3,,
Appalachian,Peter & Marie Kosenko #1,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,Don Murphy Well 1 Near Malta Ohio,39.64758,-81.88542
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,,,
Appalachian,Harding #1,,
Appalachian,Dittmer #1,,
Appalachian,Easton Bros. Inc. #1,41.53673,-80.73814
Appalachian,Brookins Farms #1,,
Appalachian,Ruth Porter #2,,
Appalachian,Roy J. Masterson #1,,
Appalachian,Clifford Babbs #1,,
Appalachian,Wahl Heirs #1,,
Appalachian,Penick Well Near Reform Ohio,40.12257,-82.24293
Appalachian,L.d. Johnson Heirs #1,,
Appalachian,Patsy J. & Eliz. Alloy #1,,
Appalachian,T.p. & H. Ryan #1,,
Appalachian,Leo A. Decot #3,,
Appalachian,"Clearfield Coal - Surf., E. Brown Etal #1- O&g",,
Appalachian,Francis J. Wahl #1,,
